,review,prediction
19845,"['streaming', 'quality', 'device', 'phenomenal', 'using', 'tv', 'picture', 'clear', 'deliver', 'standard', 'gui', 'user', 'friendly', 'responsive', 'enjoy', 'search', 'voice', 'feature', 'wish', 'easier', 'use', 'voice', 'search', 'within', 'apps', 'like', 'youtube', 'netflix', 'rather', 'feature', 'defaulting', 'amazon', 'every', 'time', 'nd', 'gen', 'echo', 'dot', 'honest', 'completely', 'worthless', 'integration', 'firestick', 'tv', 'abysmal', 'every', 'awhile', 'vocal', 'command', 'echo', 'dot', 'actually', 'pair', 'well', 'firestick', 'bring', 'content', 'asking', 'not', 'reliably', 'far', 'peripheral', 'function', 'concerned', 'like', 'well', 'handle', 'casting', 'phone', 'wish', 'miracast', 'model', 'firestick']",2
20032,"['received', 'speaker', 'turned', 'connected', 'quickly', 'iphone', 'sound', 'clear', 'volume', 'great', 'considering', 'size', 'speaker', 'give', 'information', 'battery', 'life', 'received', 'would', 'given', 'speaker', 'star', 'rating', 'used', 'longer', 'period', 'time']",2
20052,"['using', 'yi', 'camera']",2
20100,"['work', 'well', 'used', 'run', 'cable', 'car', 'cigarette', 'dash', 'windshield', 'mount', 'flexible', 'bind', 'worked', 'well', 'use', 'seems', 'well', 'constructed']",2
20140,"['tiene', 'excelente', 'volumen', 'el', 'aislamiento', 'del', 'ruido', 'externo', 'e', 'extremadamente', 'bueno']",2
20218,"['easy', 'install', 'easy', 'programming', 'bother', 'sync', 'di', 'control', 'door', 'phone', 'check', 'whether', 'open', 'close', 'door', 'not', 'able', 'coordinate', 'independent', 'opening', 'door', 'tried', 'everything', 'aware', 'difficult', 'door', 'not', 'impossible']",2
20226,"['echo', 'dot', 'home', 'absolutely', 'love', 'thought', 'give', 'auto', 'try', 'setup', 'simple', 'straight', 'forward', 'connectivity', 'expect', 'cell', 'phone', 'service', 'always', 'best', 'sound', 'come', 'clearly', 'car', 'speaker', 'via', 'bluetooth', 'issue', 'dislike', 'airvent', 'mount', 'awkward', 'stringing', 'power', 'cord', 'air', 'vent', 'power', 'port', 'manages', 'come', 'loose', 'fall', 'least', 'week', 'since', 'bottom', 'magnetic', 'much', 'prefer', 'sort', 'magnetic', 'mount', 'could', 'stick', 'dash', 'closer', 'power', 'port', 'complete', 'deal', 'breaker', 'though']",2
20401,"['commande', 'est', 'arrivee', 'la', 'bonne', 'date', 'et', 'je', 'suis', 'satisfaite', 'du', 'service']",2
20459,"['small', 'thing', 'sure', 'pack', 'punch', 'low', 'latency', 'work', 'well', 'no', 'noticeable', 'lag', 'sound', 'quality', 'would', 'recommend', 'product', 'first', 'time', 'waste', 'money', 'cheaper', 'alternative']",2
20483,"['easiest', 'screen', 'protector', 'ever', 'put', 'no', 'bubble', 'perfect']",2
20654,"['headphone', 'loud', 'clear', 'fit', 'head', 'great', 'headphone', 'fit', 'entire', 'ear', 'also', 'affordable', 'awesome', 'quality', 'look', 'cool', 'nice', 'blue', 'light', 'charging', 'em']",2
20689,"['bought', 'hubby', 'purchased', 'help', 'get', 'installed', 'hubby', 'nervous', 'installed', 'sound', 'great', 'love', 'love', 'love', 'however', 'not', 'packaged', 'well', 'big', 'box', 'flimsy', 'piece', 'wrapping', 'paper', 'keep', 'shifting', 'box', 'not', 'effective', 'thankfully', 'not', 'damaged']",2
20703,"['last', 'week', 'loved', 'echo', 'dot', 'auto', 'since', 'decided', 'not', 'work', 'two', 'different', 'time', 'husband', 'try', 'reinstall', 'not', 'good', 'music', 'start', 'minute', 'stop', 'time', 'reinstalled', 'given', 'echo', 'keep', 'saying', 'cell', 'disconnected', 'not', 'bluetooth', 'still', 'car', 'phone', 'frustrating', 'really', 'like', 'work', 'anyone', 'idea', 'please', 'advise', 'thank', 'p', 'love', 'home', 'alexa']",2
20716,"['great', 'picture', 'lot', 'channel', 'north', 'tacoma']",2
20740,"['use', 'product', 'paper', 'working', 'file', 'record', 'communication', 'puroses']",2
20787,"['la', 'consola', 'funciona', 'perfectamente', 'e', 'la', 'version', 'mejorada', 'en', 'cuanto', 'rendimiento', 'de', 'bateria', 'se', 'refiere']",2
20811,"['love', 'tripod', 'exactly', 'pictured', 'described', 'use', 'seller', 'thank']",2
20830,"['opened', 'package', 'looked', 'took', 'footage', 'writing', 'good', 'toy', 'money', 'took', 'good', 'quality', 'video', 'picture', 'came', 'lot', 'accessory', 'footage', 'look', 'good', 'video', 'voice', 'quality', 'pretty', 'good', 'easy', 'figure', 'would', 'recommend']",2
20856,"['purchased', 'rd', 'arrived', 'today', 'th', 'absolutely', 'perfect', 'sound', 'hella', 'good', 'little', 'bit', 'smaller', 'expected', 'never', 'looked', 'measurement', 'feel', 'sturdy', 'heavy', 'duty', 'seeing', 'review', 'guy', 'ran', 'car', 'twice', 'still', 'worked', 'ultimately', 'convinced', 'get', 'satisfied', 'lol', 'definitely', 'buy']",2
20882,"['button', 'broke', 'first', 'use', 'using', 'honeymoon', 'function', 'switch', 'picture', 'mode', 'video', 'mode', 'hardly', 'worked', 'also', 'multiple', 'time', 'device', 'record', 'take', 'picture', 'would', 'turned', 'turned', 'back', 'felt', 'like', 'trying', 'fix', 'much', 'wife', 'getting', 'frustrated', 'since', 'experiencing', 'honeymoon', 'day', 'trip', 'used', 'phone', 'water', 'proof', 'bag', 'case', 'would', 'suggest', 'device']",2
20936,"['far', 'good', 'update', 'anything', 'change', 'camera', 'small', 'work', 'great', 'easy', 'use', 'notification', 'go', 'straight', 'phone', 'motion', 'sensor', 'person', 'sensor', 'use', 'camera', 'window', 'video', 'clear', 'day', 'night', 'turn', 'night', 'vision', 'light', 'outside', 'camera', 'work', 'pretty', 'well', 'never', 'problem', 'picking', 'stuff', 'night', 'far', 'one', 'best', 'camera', 'used']",2
20948,"['year', 'like', 'slick', 'screen', 'feel', 'effortless', 'finger', 'glide', 'still', 'not', 'scratch', 'sight', 'must', 'done', 'something', 'cause', 'crack', 'side', 'splinter', 'across', 'phone', 'phone', 'screen', 'safe', 'screen', 'came', 'pack', 'use', 'find', 'find', 'price', 'definitely', 'buy', 'another', 'pack', 'brand', 'need']",2
20981,"['love', 'fire', 'stick', 'first', 'bit', 'trouble', 'would', 'suddenly', 'stop', 'middle', 'movie', 'watching', 'tell', 'connected', 'wi', 'fi', 'check', 'every', 'time', 'check', 'connection', 'not', 'thing', 'wrong', 'would', 'go', 'minute', 'movie', 'would', 'finally', 'get', 'going', 'ask', 'movie', 'would', 'start', 'happened', 'time', 'thought', 'would', 'send', 'back', 'last', 'time', 'happened', 'one', 'single', 'issue', 'fire', 'stick', 'love', 'voice', 'command', 'alexa', 'awesome', 'somehow', 'got', 'shopping', 'list', 'one', 'time', 'know', 'easy', 'enough', 'get', 'guess', 'use', 'learn', 'fire', 'stick', 'initial', 'set', 'back', 'love', 'much', 'started', 'using', 'right', 'box', 'without', 'reading', 'anything', 'remember', 'instruction', 'came', 'not', 'mistake', 'need', 'learn', 'fire', 'stick', 'using']",2
21033,"['really', 'love', 'headset', 'friend', 'able', 'hear', 'better', 'play', 'without', 'interruption', 'fit', 'perfectly', 'adjust', 'specif', 'head', 'size', 'definally', 'worth', 'money']",2
21175,"['not', 'loud', 'sound', 'quality', 'good', 'connects', 'quickly', 'device', 'like', 'weather', 'resistant', 'small', 'compact', 'lightweight', 'perfect', 'money', 'go', 'wrong', 'looking', 'something', 'use', 'party', 'though', 'would', 'recommend', 'something', 'else', 'nice', 'filling', 'small', 'room', 'moderate', 'sound', 'level']",2
21206,"['la', 'parrilla', 'cuadrada', 'e', 'demasiado', 'chiquita', 'mi', 'no', 'sirvio', 'porque', 'mi', 'tv', 'tiene', 'los', 'tornillo', 'separado', 'el', 'cuadro', 'e', 'ma', 'chiquito']",2
21309,"['wow', 'e', 'impresionante', 'la', 'fluidez', 'la', 'rapidez', 'del', 'nvme', 'del', 'ryzen', 'viene', 'con', 'gb', 'de', 'una', 'ram', 'de', 'samsung', 'pero', 'expandible', 'en', 'dual', 'channel', 'tiene', 'espacio', 'para', 'un', 'hdd', 'un', 'ssd', 'en', 'cuanto', 'materiales', 'de', 'construccion', 'se', 'ven', 'de', 'buena', 'calidad', 'mayor', 'la', 'esperada', 'por', 'el', 'precio', 'panel', 'ip', 'perfecto', 'para', 'ver', 'multimedia', 'puedes', 'jugar', 'facilmente', 'fps', 'juegos', 'como', 'league', 'legend', 'unos', 'fps', 'en', 'un', 'fifa', 'recomiendo', 'instalar', 'linux', 'para', 'ma', 'placer', 'en', 'su', 'defecto', 'otra', 'version', 'de', 'window']",2
21344,"['using', 'roku', 'product', 'long', 'time', 'connected', 'one', 'seem', 'work', 'quite', 'right', 'contacted', 'support', 'people', 'took', 'care', 'problem', 'first', 'time', 'used', 'support', 'amazon', 'great', 'job', 'marketing']",2
21477,"['best', 'version', 'smash', 'bros', 'far']",2
21486,"['first', 'skeptical', 'buy', 'seems', 'like', 'lot', 'pair', 'wireless', 'ear', 'bud', 'right', 'promise', 'get', 'listen', 'music', 'instantaneously', 'change', 'mind', 'sound', 'quality', 'best', 'class', 'way', 'better', 'beat', 'noise', 'cancelling', 'surprisingly', 'good', 'compared', 'competitor', 'conclusion', 'debating', 'buy', 'disappointed']",2
21496,"['nearly', 'every', 'time', 'want', 'connect', 'different', 'bluetooth', 'device', 'reset', 'speaker', 'factory', 'setting', 'get', 'connect', 'super', 'inconvenient', 'maybe', 'enough', 'return']",2
21656,"['would', 'given', 'five', 'star', 'struggled', 'remote', 'one', 'parasail', 'not', 'record', 'notification', 'remote', 'would', 'helpful', 'also', 'mounting', 'bracket', 'broke', 'purchased', 'extra', 'saved', 'updated', 'review', 'full', 'five', 'star', 'company', 'reached', 'reading', 'review', 'addressed', 'issue', 'broken', 'item']",2
21773,"['bought', 'husband', 'replace', 'different', 'brand', 'wireless', 'headphone', 'far', 'gotten', 'great', 'review', 'sound', 'quality', 'phone', 'call', 'thing', 'issue', 'previous', 'brand', 'noise', 'cancellation', 'seems', 'good', 'take', 'couple', 'time', 'get', 'attention', 'plus', 'original', 'price', 'point', 'little', 'bit', 'cheaper', 'first', 'pair', 'plus', 'pretty', 'water', 'resistant']",2
21791,"['quality', 'affordable', 'cost']",2
21828,['great'],2
21891,"['disappointed', 'find', 'house', 'wired', 'newer', 'home', 'th', 'neutral', 'wire', 'besides', 'standard', 'hot', 'wire', 'ground', 'no', 'workaround', 'electrician', 'rewire', 'box', 'switch', 'dimmer', 'said', 'work', 'wiring']",2
21980,"['dji', 'company', 'not', 'reliable', 'regret', 'need', 'use', 'warranty', 'insurance', 'bad', 'bad', 'no', 'respect', 'zero', 'dji', 'mavic', 'air']",2
22023,"['lot', 'apple', 'product', 'always', 'exceeded', 'expectation', 'one', 'disappointed', 'charger', 'cable', 'new', 'usb', 'no', 'brick', 'included', 'air', 'pod', 'therefore', 'cable', 'useless', 'use', 'traditional', 'cable', 'point', 'putting', 'cable', 'use', 'really', 'apple', 'could', 'afford', 'include', 'brick', 'sad', 'great', 'company', 'turned', 'skinflint']",2
22055,['good'],2
22068,"['probably', 'ergonomic', 'comfortable', 'easy', 'use', 'controller', 'ever', 'thought', 'would', 'tough', 'ever', 'beat', 'gamecube', 'genesis', 'xbox', 'orginal', 'p', 'dual', 'shock', 'controller', 'nintendo', 'come', 'away', 'absolute', 'gem']",2
22127,['love'],2
22139,"['loved', 'way', 'work', 'super', 'easy', 'install', 'incredible', 'operate', 'app', 'business', 'home', 'absolutely', 'recommend', 'august', 'device', 'home']",2
22155,"['needed', 'long', 'hdmi', 'cable', 'work', 'wanted', 'something', 'high', 'speed', 'no', 'lag', 'job']",2
22183,"['printer', 'print', 'write', 'paper', 'airplane', 'fly', 'well', 'sure', 'engineering', 'not', 'material']",2
22185,"['work', 'great']",2
22336,"['first', 'keyboard', 'really', 'satisfied', 'far', 'everything', 'work', 'perfectly', 'even', 'mouse', 'great', 'buy', 'want', 'save', 'money']",2
22388,"['feel', 'bit', 'cheap', 'plastic', 'job', 'well', 'good', 'picture', 'battery', 'especially', 'price', 'not', 'camera', 'want', 'picture', 'perfect', 'moment', 'needed', 'camera', 'fun', 'like', 'hiking', 'dashcam', 'one', 'toseriously', 'would', 'consider']",2
22420,"['work', 'great', 'converted', 'stereo', 'bluetooth']",2
22442,"['work', 'great']",2
22460,"['awesome', 'action', 'camera', 'easy', 'use', 'high', 'quality', 'video', 'seller', 'amazing', 'problem', 'battery', 'went', 'way', 'make', 'right', 'service']",2
22473,"['no', 'idea', 'happened', 'bought', 'last', 'may', 'completely', 'stop', 'working', 'sound', 'not', 'coming', 'clearly', 'anymore', 'everytime', 'even', 'small', 'base', 'song', 'speaker', 'sound', 'like', 'banging', 'wall', 'everytime', 'skip', 'song', 'even', 'choose', 'song', 'skip', 'scratch', 'part', 'song', 'even', 'remember', 'last', 'time', 'dropped', 'last', 'time', 'around', 'water', 'even', 'said', 'waterproof', 'positive', 'thing', 'battery', 'life', 'advertise', 'pretty', 'accurate']",2
22485,"['easy', 'install', 'work', 'exactly', 'advertised', 'solid', 'construction', 'purpose', 'used', 'mount', 'lcd', 'television', 'back', 'porch', 'mount', 'design', 'make', 'easy', 'remove', 'tv', 'bring', 'inside', 'winter', 'month', 'came', 'almost', 'hardware', 'needed', 'needed', 'two', 'small', 'washer', 'attach', 'tv', 'mount', 'mounting', 'hole', 'tv', 'not', 'depth', 'around', 'lag', 'bolt', 'used', 'mount', 'frame', 'wall', 'easily', 'installed', 'created', 'solid', 'connection', 'would', 'highly', 'recommend', 'especially', 'price']",2
22510,"['play', 'wide', 'variety', 'game', 'tv', 'go', 'awesome', 'perfect', 'gaming', 'device']",2
22608,"['great', 'little', 'speaker']",2
22628,"['excelente', 'producto']",2
22698,"['give', 'star', 'overall', 'charge', 'turned', 'struggling', 'battery', 'dy', 'wanted', 'keep', 'using', 'speaker', 'connect', 'charger', 'speaker', 'charge', 'turned']",2
22746,"['build', 'quality', 'superior', 'sound', 'superior', 'flexible', 'connection', 'platform', 'make', 'excellent', 'buy', 'used', 'bluetooth', 'tv', 'laptop', 'cell', 'phone', 'no', 'issue', 'yes', 'owned', 'others', 'wrote', 'bluetooth', 'based', 'device', 'delay', 'alleviated', 'newer', 'software', 'although', 'recommend', 'using', 'phone', 'transmitting', 'guitar', 'amp', 'try', 'correct', 'go', 'head', 'fit', 'need', 'large', 'headphone', 'could', 'bit', 'bigger', 'fine', 'couple', 'hour', 'need', 'readjust']",2
22747,"['love', 'desk', 'work', 'charge', 'fast', 'use', 'fast', 'charger', 'adapter', 'fast', 'charging', 'nice', 'able', 'set', 'phone', 'not', 'plug', 'great', 'product', 'would', 'definitely', 'buy', 'later', 'gift']",2
22785,"['first', 'admit', 'audio', 'speaker', 'fantastic', 'love', 'took', 'speaker', 'world', 'speaker', 'le', 'two', 'year', 'started', 'seeing', 'three', 'major', 'issue']",2
22837,"['small', 'effective', 'like', 'added', 'usb', 'cable', 'thanks']",2
22853,"['cancel', 'outside', 'noise', 'quite', 'well', 'mom', 'working', 'home', 'office', 'room', 'wear', 'hear', 'talking', 'hear', 'noise', 'house', 'aside', 'loud', 'noise', 'like', 'dog', 'barking', 'etc', 'sound', 'quality', 'pretty', 'good', 'well', 'feel', 'like', 'turn', 'little', 'louder', 'headphone', 'hear', 'though', 'overall', 'super', 'impressed', 'quality', 'well', 'work', 'especially', 'price']",2
22865,"['appreciate', 'controller', 'want', 'play', 'tv', 'drawback', 'however', 'month', 'stick', 'tend', 'get', 'stuck', 'certain', 'direction', 'little', 'annoying', 'not', 'huge', 'deal']",2
22936,"['work', 'great']",2
22950,"['processor', 'work', 'like', 'dream', 'however', 'make', 'sure', 'mobo', 'bios', 'updated', 'upgrading', 'previous', 'processor', 'chip', 'set', 'kinda', 'defeating', 'plug', 'new', 'processor', 'find', 'work', 'lol', 'luckily', 'easy', 'enough', 'fix']",2
23029,"['bose', 'ever', 'disappointed', 'answer', 'never']",2
23184,"['soon', 'delivered', 'tried', 'got', 'completely', 'disappointed', 'not', 'charge', 'phone', 'play', 'pushing', 'side', 'vibrates', 'second', 'indicating', 'charging', 'release', 'hand', 'stop', 'charging']",2
23254,"['setup', 'far', 'easiest', 'stress', 'free', 'setup', 'home', 'device', 'extremely', 'pleased', 'opener', 'app', 'would', 'give', 'star', 'except', 'alert', 'sound', 'opening', 'closing', 'loud', 'bothersome', 'cannot', 'use', 'app', 'open', 'close', 'skiddish', 'pet', 'people', 'sleeping']",2
23278,"['star', 'review', 'speaker', 'claiming', 'great', 'sound', 'quality', 'pretty', 'deceiving', 'looking', 'decent', 'sound', 'pretty', 'poor', 'speaker', 'low', 'volume', 'sound', 'hollow', 'no', 'fullness', 'sound', 'not', 'much', 'better', 'higher', 'volume', 'treble', 'harsh', 'mids', 'start', 'blend', 'together', 'fatiguing', 'listen', 'extended', 'period', 'connects', 'easily', 'never', 'pairing', 'problem', 'least', 'work', 'well', 'would', 'something', 'might', 'take', 'camping', 'trip', 'not', 'worry', 'destroying', 'would', 'suggest', 'research', 'spending', 'better', 'speaker', 'thank', 'end', 'several', 'bluetooth', 'speaker', 'spent', 'quite', 'bit', 'worth', 'extra', 'money', 'however', 'want', 'something', 'cheap', 'take', 'trip', 'care', 'get', 'lost', 'stolen', 'might', 'work']",2
23300,"['great', 'low', 'cost', 'tripod', 'use', 'moderate', 'home', 'use', 'job', 'well', 'lightweight', 'come', 'nice', 'carrying', 'bag', 'may', 'break', 'year', 'price', 'okay', 'buy', 'another', 'one', 'point']",2
23349,"['spectacular', 'sound', 'compact', 'blue', 'tooth', 'linked', 'iphone', 'instantly']",2
23402,"['incredible', 'cpu', 'handle', 'anything', 'throw', 'recommend', 'anyone', 'looking', 'buy', 'affordable', 'cpu']",2
23454,"['work', 'right', 'next', 'door', 'within', 'foot', 'door', 'app', 'asking', 'move', 'closer', 'door', 'possible', 'hey', 'still', 'work', 'lock', 'unlock', 'door', 'anywhere']",2
23519,"['great', 'product']",2
23596,"['easy', 'install']",2
23626,"['excited', 'try', 'airpods', 'pro', 'see', 'compare', 'truly', 'wireless', 'earbuds', 'pro', 'going', 'serve', 'go', 'earbud', 'well', 'something', 'might', 'take', 'gym', 'like', 'idea', 'earbuds', 'execution', 'severely', 'flawed', 'no', 'problem', 'paying', 'premium', 'price', 'superior', 'product', 'unfortunately', 'sound', 'quality', 'airpods', 'pro', 'not', 'translate', 'sticker', 'price', 'noise', 'canceling', 'transparency', 'mode', 'nice', 'feature', 'still', 'justify', 'price', 'point', 'improve', 'upon', 'audio', 'quality', 'looking', 'ok', 'sounding', 'earbud', 'easily', 'syncs', 'apple', 'product', 'however', 'want', 'spend', 'want', 'higher', 'fidelity', 'audio', 'better', 'option']",2
23638,"['appeal', 'alexa', 'integrated', 'vehicle', 'sound', 'quite', 'amazing', 'execution', 'product', 'ability', 'fall', 'quite', 'short', 'though', 'seem', 'recognize', 'voice', 'nearly', 'well', 'alexa', 'product', 'almost', 'never', 'answer', 'basic', 'question', 'ask', 'addition', 'cause', 'bluetooth', 'error', 'never', 'experienced', 'vehicle', 'audi', 'whenever', 'phone', 'connects', 'echo', 'auto', 'cause', 'music', 'consistently', 'skip', 'every', 'second', 'continue', 'turn', 'bluetooth', 'turn', 'back', 'reconnect', 'although', 'corrects', 'issue', 'irritating', 'every', 'time', 'turn', 'vehicle', 'connect', 'turn', 'bluetooth', 'turn', 'back', 'reconnect', 'get', 'music', 'stream', 'without', 'skipping', 'issue', 'definitely', 'worst', 'amazon', 'echo', 'product', 'ever', 'purchased', 'would', 'not', 'recommend', 'purchasing', 'come', 'nd', 'gen', 'version', 'able', 'push', 'update', 'fix', 'current', 'version']",2
23654,"['always', 'work']",2
23664,"['year', 'kid', 'use', 'school', 'technology', 'class']",2
23724,"['great', 'mount']",2
23769,"['camera', 'amazing', 'price', 'record', 'nice', 'control', 'app', 'easily', 'small', 'issue', 'going', 'playback', 'sd', 'card', 'inserted', 'fast', 'forward', 'watch', 'throughout', 'drag', 'finger', 'across', 'miss', 'trying', 'see', 'go', 'back', 'forth', 'find', 'exact', 'moment']",2
23771,"['pleasantly', 'surprised', 'streaming', 'tv', 'cut', 'monthly', 'cost', 'per', 'month', 'far', 'alternative', 'apps', 'could', 'imagined', 'highly', 'recommend', 'cutting', 'cord', 'problem', 'amount', 'amazon', 'prime', 'advertising', 'home', 'page', 'little', 'heavy', 'voice', 'recognition', 'great', 'feature', 'year', 'old', 'mother', 'law', 'work', 'pretty', 'well']",2
23825,"['although', 'noise', 'cancelling', 'sony', 'earbuds', 'better', 'airpods', 'pro', 'fit', 'way', 'better', 'iphone', 'no', 'brainer']",2
23851,"['working', 'mua', 'light', 'total', 'life', 'saver', 'actually', 'see', 'make', 'job', 'whole', 'lot', 'easier', 'highly', 'recommend']",2
23920,"['connection', 'bad']",2
23944,"['cable', 'barely', 'lasted', 'year', 'light', 'use']",2
23977,"['airpods', 'great', 'ear', 'would', 'start', 'get', 'irritated', 'started', 'hurting']",2
24036,"['decided', 'purchase', 'myq', 'beacuse', 'find', 'turning', 'around', 'driving', 'back', 'house', 'quarter', 'since', 'could', 'not', 'recall', 'certainty', 'closed', 'garage', 'wanted', 'able', 'check', 'phone', 'piece', 'mind', 'ability', 'close', 'remotely', 'need', 'product', 'check', 'box', 'actual', 'physical', 'installation', 'simple', 'ceiling', 'garage', 'bit', 'worried', 'distance', 'box', 'part', 'attach', 'garage', 'door', 'far', 'apart', 'no', 'problem', 'thus', 'far']",2
24122,"['installed', 'backyard', 'control', 'light', 'pole', 'convenient', 'rain', 'turn', 'cell']",2
24125,"['like', 'work', 'well', 'link', 'iphone', 'no', 'issue', 'knocked', 'star', 'print', 'control', 'small', 'get', 'magnifying', 'glass', 'read', 'sound', 'good', 'almost', 'totally', 'mask', 'neighbor', 'yard', 'crew', 'apocalypse', 'noise']",2
24317,"['ready', 'many', 'review', 'decided', 'purchased', 'month', 'ago', 'used', 'everyday', 'love', 'fact', 'shuts', 'fully', 'charged', 'buying', 'one', 'office', 'product', 'not', 'let', 'great', 'traveling']",2
24399,"['wall', 'mount', 'went', 'easily', 'look', 'great', 'impressed', 'purchased', 'second', 'mount', 'another', 'room']",2
24444,"['using', 'hdmi', 'cable', 'bit', 'month', 'aoc', 'monitor', 'laptop', 'cable', 'thick', 'well', 'made', 'zero', 'issue', 'much', 'better', 'going', 'big', 'box', 'retailer', 'paying', 'time', 'cost']",2
24614,"['hdtv', 'antenna', 'arrived', 'one', 'day', 'replaced', 'rabbit', 'ear', 'got', 'channel', 'get', 'channel', 'live', 'mountain', 'oregon', 'happy']",2
24643,"['excellent', 'purchase', 'like', 'capture', 'good', 'quality', 'image', 'good', 'memory', 'without', 'missing', 'every', 'detail', 'totally', 'recommend', 'great', 'image', 'video', 'quality', 'easy', 'use', 'protector', 'take', 'anywhere', 'exceed', 'expectation', 'compltible', 'io', 'android', 'great', 'quality', 'little', 'money']",2
24771,"['memory', 'card', 'store', 'data', 'pretty', 'much', 'supposed', 'really', 'not', 'much', 'else', 'say']",2
24813,"['good', 'hdmi', 'cable', 'well', 'made']",2
24874,"['sound', 'good', 'price', 'seem', 'hour', 'battery', 'life', 'thing', 'note', 'left', 'channel', 'cut', 'randomly', 'moving', 'quickly', 'populated', 'environment', 'noticeable', 'city', 'suspect', 'sensitivity', 'ghz', 'noise', 'le', 'common', 'electromagnetic', 'shielding', 'like', 'car', 'plane', 'unfortunately', 'even', 'jog', 'around', 'neighborhood', 'cause', 'issue', 'due', 'frequency', 'signal', 'loss', 'unusable', 'stereo', 'audio', 'cycling', 'skating', 'outside']",2
24962,"['well', 'designed', 'attention', 'detail', 'anc', 'surprisingly', 'good', 'type', 'headphone']",2
24970,"['doubt', 'need', 'review', 'factor', 'buying', 'not', 'go', 'think', 'might', 'want', 'switch', 'say', 'playing', 'mario', 'kart', 'million', 'time', 'easier', 'button', 'press', 'smoothly', 'night', 'day', 'difference']",2
25021,"['year', 'old', 'daughter', 'liked', 'lot', 'use', 'hour', 'everyday', 'color', 'beautiful', 'photo', 'item', 'smooth', 'easy', 'adjust', 'noise', 'cancellation', 'sound', 'quality', 'good', 'great', 'value', 'money']",2
25211,"['fast', 'stream', 'okay', 'like', 'everything', 'else', 'amazon', 'device', 'aimed', 'bombard', 'customer', 'amazon', 'spam', 'firestick', 'no', 'different', 'whole', 'point', 'subscribing', 'paid', 'digital', 'streaming', 'service', 'avoid', 'ad', 'unfortunately', 'amazon', 'make', 'sure', 'customer', 'get', 'plenty', 'time', 'wasting', 'ad', 'glad', 'paid', 'really', 'wish', 'electronics', 'company', 'would', 'make', 'no', 'spam', 'streaming', 'device', 'available', 'sale', 'alternative', 'amazon', 'roku']",2
25235,"['fairly', 'brief', 'feedback', 'recommend', 'buy', 'anything', 'else', 'say']",2
25262,"['not', 'easy', 'apply', 'compared', 'anker', 'bracket', 'pack', 'one', 'arrived', 'cracked', 'one', 'cracked', 'single', 'drop', 'glad', 'three']",2
25317,"['finally', 'cut', 'cable', 'year', 'debating', 'best', 'choice', 'could', 'made', 'antenna', 'give', 'channel', 'need', 'perfect', 'addition', 'service', 'get', 'disney', 'prime', 'antenna', 'easy', 'set', 'took', 'couple', 'try', 'get', 'spot', 'best', 'reception']",2
25332,"['close', 'perfection', 'ever', 'heard']",2
25338,"['great', 'price', 'product']",2
25352,"['recommended', 'camera', 'coworker', 'tech', 'savvy', 'took', 'figure', 'set', 'feature', 'really', 'happy', 'overall', 'camera', 'plugged', 'outlet', 'next', 'front', 'door', 'wire', 'slim', 'enough', 'fit', 'door', 'crack', 'allow', 'set', 'outside', 'pick', 'motion', 'noise', 'well', 'see', 'someone', 'outside', 'door', 'immediately', 'bought', 'second', 'one', 'inside', 'apartment', 'perfect', 'apartment', 'maintenance', 'come', 'frequently', 'give', 'peace', 'mind', 'like', 'want', 'drop', 'camera', 'security', 'system', 'product']",2
25364,"['short', 'sweet', 'work', 'box', 'first', 'start', 'connection', 'iphone', 'choppy', 'minute', 'got', 'working', 'next', 'day', 'choppy', 'audio', 'returned', 'never', 'got', 'better', 'made', 'sure', 'fully', 'charged', 'tried', 'connecting', 'multiple', 'source', 'problem', 'reach', 'support', 'email', 'provided', 'pamphlet', 'week', 'ago', 'never', 'got', 'back', 'planning', 'returning', 'getting', 'different', 'brand', 'headphone']",2
25383,"['like', 'turn', 'different', 'color', 'light', 'supercool', 'smooth']",2
25386,"['seriously', 'bought', 'despite', 'bad', 'review', 'always', 'think', 'know', 'better', 'right', 'love', 'lock', 'thing', 'garbage', 'doorbell', 'cam', 'bad', 'go', 'back', 'right', 'away', 'garbage']",2
25457,"['real', 'micro', 'sd', 'card', 'trusted', 'brand', 'quite', 'pleased', 'hyby', 'pro', 'work', 'pretty', 'well', 'terabyte', 'card', 'go', 'price', 'one', 'great', 'dac', 'player']",2
25463,"['wife', 'bought', 'two', 'twin', 'son', 'like', 'volume', 'controlled', 'turned', 'way', 'loud', 'also', 'like', 'ear', 'design', 'help', 'keeping', 'head', 'hope', 'long', 'time', 'great', 'paired', 'educational', 'apps', 'ipad', 'boy', 'learned', 'many', 'word', 'concept']",2
25490,"['game', 'incredible', 'every', 'way', 'well', 'balanced', 'character', 'no', 'way', 'possibly', 'describe', 'well', 'developer', 'creating', 'game', 'probably', 'near', 'perfect', 'game', 'could', 'ever']",2
25506,"['love', 'august', 'door', 'lock', 'like', 'remotely', 'lock', 'unlock', 'door', 'check', 'see', 'opened', 'closed']",2
25617,"['arrived', 'time', 'good', 'value']",2
25674,"['wow', 'quality', 'much', 'better', 'cord', 'bought']",2
25694,"['waited', 'long', 'finally', 'managed', 'get', 'one', 'happy']",2
25708,"['surprised', 'sound', 'come', 'device', 'bought', 'parent', 'love']",2
25813,"['love', 'sound']",2
